TransactionNo,Items,DateTime,Daypart,DayType,Date,Time,DayType_fixed,Hour,Daypart_fixed,Popular_Item
6899,Coffee,2017-02-20 10:50:00,Morning,Weekday,2017-02-20,10:50:00,Monday,10,Morning,Popular
6899,Juice,2017-02-20 10:50:00,Morning,Weekday,2017-02-20,10:50:00,Monday,10,Morning,Not Popular
6899,Bread,2017-02-20 10:50:00,Morning,Weekday,2017-02-20,10:50:00,Monday,10,Morning,Not Popular
6900,Alfajores,2017-02-20 10:55:00,Morning,Weekday,2017-02-20,10:55:00,Monday,10,Morning,Not Popular
6900,Bread,2017-02-20 10:55:00,Morning,Weekday,2017-02-20,10:55:00,Monday,10,Morning,Not Popular
6900,Coffee,2017-02-20 10:55:00,Morning,Weekday,2017-02-20,10:55:00,Monday,10,Morning,Popular
6901,Coffee,2017-02-20 10:58:00,Morning,Weekday,2017-02-20,10:58:00,Monday,10,Morning,Popular
6902,Coffee,2017-02-20 11:00:00,Morning,Weekday,2017-02-20,11:00:00,Monday,11,Morning,Popular
6903,Coffee,2017-02-20 11:23:00,Morning,Weekday,2017-02-20,11:23:00,Monday,11,Morning,Popular
6903,Medialuna,2017-02-20 11:23:00,Morning,Weekday,2017-02-20,11:23:00,Monday,11,Morning,Not Popular
6904,Pastry,2017-02-20 11:25:00,Morning,Weekday,2017-02-20,11:25:00,Monday,11,Morning,Not Popular
6905,Scone,2017-02-20 11:27:00,Morning,Weekday,2017-02-20,11:27:00,Monday,11,Morning,Not Popular
6905,Cookies,2017-02-20 11:27:00,Morning,Weekday,2017-02-20,11:27:00,Monday,11,Morning,Not Popular
6905,Hot chocolate,2017-02-20 11:27:00,Morning,Weekday,2017-02-20,11:27:00,Monday,11,Morning,Not Popular
6905,Coffee,2017-02-20 11:27:00,Morning,Weekday,2017-02-20,11:27:00,Monday,11,Morning,Popular
6906,Bread,2017-02-20 11:46:00,Morning,Weekday,2017-02-20,11:46:00,Monday,11,Morning,Not Popular
6907,Salad,2017-02-20 11:58:00,Morning,Weekday,2017-02-20,11:58:00,Monday,11,Morning,Not Popular
6908,Coffee,2017-02-20 11:59:00,Morning,Weekday,2017-02-20,11:59:00,Monday,11,Morning,Popular
6908,Tea,2017-02-20 11:59:00,Morning,Weekday,2017-02-20,11:59:00,Monday,11,Morning,Not Popular
6908,Pastry,2017-02-20 11:59:00,Morning,Weekday,2017-02-20,11:59:00,Monday,11,Morning,Not Popular
6909,Bread,2017-02-20 12:07:00,Afternoon,Weekday,2017-02-20,12:07:00,Monday,12,Afternoon,Not Popular
6910,Bread,2017-02-20 12:11:00,Afternoon,Weekday,2017-02-20,12:11:00,Monday,12,Afternoon,Not Popular
6911,Bread,2017-02-20 12:15:00,Afternoon,Weekday,2017-02-20,12:15:00,Monday,12,Afternoon,Not Popular
6912,Scone,2017-02-20 12:16:00,Afternoon,Weekday,2017-02-20,12:16:00,Monday,12,Afternoon,Not Popular
6913,Sandwich,2017-02-20 12:18:00,Afternoon,Weekday,2017-02-20,12:18:00,Monday,12,Afternoon,Not Popular
6913,Coffee,2017-02-20 12:18:00,Afternoon,Weekday,2017-02-20,12:18:00,Monday,12,Afternoon,Popular
6914,Bread,2017-02-20 12:22:00,Afternoon,Weekday,2017-02-20,12:22:00,Monday,12,Afternoon,Not Popular
6915,Coffee,2017-02-20 12:28:00,Afternoon,Weekday,2017-02-20,12:28:00,Monday,12,Afternoon,Popular
6916,Juice,2017-02-20 12:35:00,Afternoon,Weekday,2017-02-20,12:35:00,Monday,12,Afternoon,Not Popular
6916,Sandwich,2017-02-20 12:35:00,Afternoon,Weekday,2017-02-20,12:35:00,Monday,12,Afternoon,Not Popular
6916,Spanish Brunch,2017-02-20 12:35:00,Afternoon,Weekday,2017-02-20,12:35:00,Monday,12,Afternoon,Not Popular
6916,Tea,2017-02-20 12:35:00,Afternoon,Weekday,2017-02-20,12:35:00,Monday,12,Afternoon,Not Popular
6916,Alfajores,2017-02-20 12:35:00,Afternoon,Weekday,2017-02-20,12:35:00,Monday,12,Afternoon,Not Popular
6916,Scone,2017-02-20 12:35:00,Afternoon,Weekday,2017-02-20,12:35:00,Monday,12,Afternoon,Not Popular
6917,Bread,2017-02-20 12:40:00,Afternoon,Weekday,2017-02-20,12:40:00,Monday,12,Afternoon,Not Popular
6918,Hot chocolate,2017-02-20 12:43:00,Afternoon,Weekday,2017-02-20,12:43:00,Monday,12,Afternoon,Not Popular
6919,Sandwich,2017-02-20 12:59:00,Afternoon,Weekday,2017-02-20,12:59:00,Monday,12,Afternoon,Not Popular
6920,Coffee,2017-02-20 13:12:00,Afternoon,Weekday,2017-02-20,13:12:00,Monday,13,Afternoon,Popular
6920,Cake,2017-02-20 13:12:00,Afternoon,Weekday,2017-02-20,13:12:00,Monday,13,Afternoon,Not Popular
6921,Alfajores,2017-02-20 13:17:00,Afternoon,Weekday,2017-02-20,13:17:00,Monday,13,Afternoon,Not Popular
6921,Brownie,2017-02-20 13:17:00,Afternoon,Weekday,2017-02-20,13:17:00,Monday,13,Afternoon,Not Popular
6921,Bread,2017-02-20 13:17:00,Afternoon,Weekday,2017-02-20,13:17:00,Monday,13,Afternoon,Not Popular
6922,Coffee,2017-02-20 13:37:00,Afternoon,Weekday,2017-02-20,13:37:00,Monday,13,Afternoon,Popular
6922,Bread,2017-02-20 13:37:00,Afternoon,Weekday,2017-02-20,13:37:00,Monday,13,Afternoon,Not Popular
6923,Smoothies,2017-02-20 13:55:00,Afternoon,Weekday,2017-02-20,13:55:00,Monday,13,Afternoon,Not Popular
6923,Coffee,2017-02-20 13:55:00,Afternoon,Weekday,2017-02-20,13:55:00,Monday,13,Afternoon,Popular
6923,Bread,2017-02-20 13:55:00,Afternoon,Weekday,2017-02-20,13:55:00,Monday,13,Afternoon,Not Popular
6923,Cookies,2017-02-20 13:55:00,Afternoon,Weekday,2017-02-20,13:55:00,Monday,13,Afternoon,Not Popular
6924,Toast,2017-02-20 14:08:00,Afternoon,Weekday,2017-02-20,14:08:00,Monday,14,Afternoon,Not Popular
6924,Spanish Brunch,2017-02-20 14:08:00,Afternoon,Weekday,2017-02-20,14:08:00,Monday,14,Afternoon,Not Popular
6924,Coke,2017-02-20 14:08:00,Afternoon,Weekday,2017-02-20,14:08:00,Monday,14,Afternoon,Not Popular
6924,Tea,2017-02-20 14:08:00,Afternoon,Weekday,2017-02-20,14:08:00,Monday,14,Afternoon,Not Popular
6924,Coffee,2017-02-20 14:08:00,Afternoon,Weekday,2017-02-20,14:08:00,Monday,14,Afternoon,Popular
6925,Bread,2017-02-20 14:13:00,Afternoon,Weekday,2017-02-20,14:13:00,Monday,14,Afternoon,Not Popular
6925,Scone,2017-02-20 14:13:00,Afternoon,Weekday,2017-02-20,14:13:00,Monday,14,Afternoon,Not Popular
6925,Sandwich,2017-02-20 14:13:00,Afternoon,Weekday,2017-02-20,14:13:00,Monday,14,Afternoon,Not Popular
6925,The Nomad,2017-02-20 14:13:00,Afternoon,Weekday,2017-02-20,14:13:00,Monday,14,Afternoon,Not Popular
6926,Coffee,2017-02-20 14:20:00,Afternoon,Weekday,2017-02-20,14:20:00,Monday,14,Afternoon,Popular
6926,Bread,2017-02-20 14:20:00,Afternoon,Weekday,2017-02-20,14:20:00,Monday,14,Afternoon,Not Popular
6927,Coffee,2017-02-20 15:19:00,Afternoon,Weekday,2017-02-20,15:19:00,Monday,15,Afternoon,Popular
6927,Cookies,2017-02-20 15:19:00,Afternoon,Weekday,2017-02-20,15:19:00,Monday,15,Afternoon,Not Popular
6928,Pastry,2017-02-20 15:36:00,Afternoon,Weekday,2017-02-20,15:36:00,Monday,15,Afternoon,Not Popular
6928,Jammie Dodgers,2017-02-20 15:36:00,Afternoon,Weekday,2017-02-20,15:36:00,Monday,15,Afternoon,Not Popular
6929,Medialuna,2017-02-20 15:39:00,Afternoon,Weekday,2017-02-20,15:39:00,Monday,15,Afternoon,Not Popular
6929,Coffee,2017-02-20 15:39:00,Afternoon,Weekday,2017-02-20,15:39:00,Monday,15,Afternoon,Popular
6929,Hot chocolate,2017-02-20 15:39:00,Afternoon,Weekday,2017-02-20,15:39:00,Monday,15,Afternoon,Not Popular
6930,Tea,2017-02-20 15:39:00,Afternoon,Weekday,2017-02-20,15:39:00,Monday,15,Afternoon,Not Popular
6930,Bread,2017-02-20 15:39:00,Afternoon,Weekday,2017-02-20,15:39:00,Monday,15,Afternoon,Not Popular
6931,Truffles,2017-02-20 15:41:00,Afternoon,Weekday,2017-02-20,15:41:00,Monday,15,Afternoon,Not Popular
6932,Juice,2017-02-20 15:43:00,Afternoon,Weekday,2017-02-20,15:43:00,Monday,15,Afternoon,Not Popular
6932,Tea,2017-02-20 15:43:00,Afternoon,Weekday,2017-02-20,15:43:00,Monday,15,Afternoon,Not Popular
6932,Cake,2017-02-20 15:43:00,Afternoon,Weekday,2017-02-20,15:43:00,Monday,15,Afternoon,Not Popular
6933,Bread,2017-02-20 15:47:00,Afternoon,Weekday,2017-02-20,15:47:00,Monday,15,Afternoon,Not Popular
6933,Tea,2017-02-20 15:47:00,Afternoon,Weekday,2017-02-20,15:47:00,Monday,15,Afternoon,Not Popular
6934,Coffee,2017-02-20 15:48:00,Afternoon,Weekday,2017-02-20,15:48:00,Monday,15,Afternoon,Popular
6934,Cake,2017-02-20 15:48:00,Afternoon,Weekday,2017-02-20,15:48:00,Monday,15,Afternoon,Not Popular
6935,Juice,2017-02-20 15:52:00,Afternoon,Weekday,2017-02-20,15:52:00,Monday,15,Afternoon,Not Popular
6936,Bread,2017-02-20 16:06:00,Afternoon,Weekday,2017-02-20,16:06:00,Monday,16,Afternoon,Not Popular
6936,Coffee,2017-02-20 16:06:00,Afternoon,Weekday,2017-02-20,16:06:00,Monday,16,Afternoon,Popular
6937,Coffee,2017-02-20 16:19:00,Afternoon,Weekday,2017-02-20,16:19:00,Monday,16,Afternoon,Popular
6937,Medialuna,2017-02-20 16:19:00,Afternoon,Weekday,2017-02-20,16:19:00,Monday,16,Afternoon,Not Popular
6938,Coffee,2017-02-20 16:24:00,Afternoon,Weekday,2017-02-20,16:24:00,Monday,16,Afternoon,Popular
6938,Bread,2017-02-20 16:24:00,Afternoon,Weekday,2017-02-20,16:24:00,Monday,16,Afternoon,Not Popular
6939,Alfajores,2017-02-20 16:26:00,Afternoon,Weekday,2017-02-20,16:26:00,Monday,16,Afternoon,Not Popular
6939,Bread,2017-02-20 16:26:00,Afternoon,Weekday,2017-02-20,16:26:00,Monday,16,Afternoon,Not Popular
6940,Cookies,2017-02-20 16:28:00,Afternoon,Weekday,2017-02-20,16:28:00,Monday,16,Afternoon,Not Popular
6940,Alfajores,2017-02-20 16:28:00,Afternoon,Weekday,2017-02-20,16:28:00,Monday,16,Afternoon,Not Popular
6940,Pastry,2017-02-20 16:28:00,Afternoon,Weekday,2017-02-20,16:28:00,Monday,16,Afternoon,Not Popular
6940,Medialuna,2017-02-20 16:28:00,Afternoon,Weekday,2017-02-20,16:28:00,Monday,16,Afternoon,Not Popular
6941,Eggs,2017-02-20 16:49:00,Afternoon,Weekday,2017-02-20,16:49:00,Monday,16,Afternoon,Not Popular
6942,Coffee,2017-02-21 09:18:00,Morning,Weekday,2017-02-21,09:18:00,Tuesday,9,Morning,Popular
6942,Toast,2017-02-21 09:18:00,Morning,Weekday,2017-02-21,09:18:00,Tuesday,9,Morning,Not Popular
6943,Coffee,2017-02-21 09:19:00,Morning,Weekday,2017-02-21,09:19:00,Tuesday,9,Morning,Popular
6944,Bread,2017-02-21 09:27:00,Morning,Weekday,2017-02-21,09:27:00,Tuesday,9,Morning,Not Popular
6945,Bread,2017-02-21 09:59:00,Morning,Weekday,2017-02-21,09:59:00,Tuesday,9,Morning,Not Popular
6945,Coffee,2017-02-21 09:59:00,Morning,Weekday,2017-02-21,09:59:00,Tuesday,9,Morning,Popular
6945,Pastry,2017-02-21 09:59:00,Morning,Weekday,2017-02-21,09:59:00,Tuesday,9,Morning,Not Popular
6946,Farm House,2017-02-21 10:09:00,Morning,Weekday,2017-02-21,10:09:00,Tuesday,10,Morning,Not Popular
6947,Tea,2017-02-21 10:29:00,Morning,Weekday,2017-02-21,10:29:00,Tuesday,10,Morning,Not Popular
6948,Coffee,2017-02-21 11:02:00,Morning,Weekday,2017-02-21,11:02:00,Tuesday,11,Morning,Popular
6950,Coffee,2017-02-21 11:31:00,Morning,Weekday,2017-02-21,11:31:00,Tuesday,11,Morning,Popular
6950,Bread,2017-02-21 11:31:00,Morning,Weekday,2017-02-21,11:31:00,Tuesday,11,Morning,Not Popular
6950,Pastry,2017-02-21 11:31:00,Morning,Weekday,2017-02-21,11:31:00,Tuesday,11,Morning,Not Popular
6951,Jam,2017-02-21 11:34:00,Morning,Weekday,2017-02-21,11:34:00,Tuesday,11,Morning,Not Popular
6951,Coffee,2017-02-21 11:34:00,Morning,Weekday,2017-02-21,11:34:00,Tuesday,11,Morning,Popular
6951,Bread,2017-02-21 11:34:00,Morning,Weekday,2017-02-21,11:34:00,Tuesday,11,Morning,Not Popular
6951,Scone,2017-02-21 11:34:00,Morning,Weekday,2017-02-21,11:34:00,Tuesday,11,Morning,Not Popular
6952,Tea,2017-02-21 11:39:00,Morning,Weekday,2017-02-21,11:39:00,Tuesday,11,Morning,Not Popular
6952,Scone,2017-02-21 11:39:00,Morning,Weekday,2017-02-21,11:39:00,Tuesday,11,Morning,Not Popular
6953,Coffee,2017-02-21 12:02:00,Afternoon,Weekday,2017-02-21,12:02:00,Tuesday,12,Afternoon,Popular
6954,Tea,2017-02-21 12:11:00,Afternoon,Weekday,2017-02-21,12:11:00,Tuesday,12,Afternoon,Not Popular
6955,Bread,2017-02-21 12:13:00,Afternoon,Weekday,2017-02-21,12:13:00,Tuesday,12,Afternoon,Not Popular
6955,Coffee,2017-02-21 12:13:00,Afternoon,Weekday,2017-02-21,12:13:00,Tuesday,12,Afternoon,Popular
6956,Baguette,2017-02-21 12:15:00,Afternoon,Weekday,2017-02-21,12:15:00,Tuesday,12,Afternoon,Not Popular
6957,Coffee,2017-02-21 12:18:00,Afternoon,Weekday,2017-02-21,12:18:00,Tuesday,12,Afternoon,Popular
6958,Coffee,2017-02-21 12:44:00,Afternoon,Weekday,2017-02-21,12:44:00,Tuesday,12,Afternoon,Popular
6958,Bread,2017-02-21 12:44:00,Afternoon,Weekday,2017-02-21,12:44:00,Tuesday,12,Afternoon,Not Popular
6958,Pastry,2017-02-21 12:44:00,Afternoon,Weekday,2017-02-21,12:44:00,Tuesday,12,Afternoon,Not Popular
6959,Bread,2017-02-21 12:48:00,Afternoon,Weekday,2017-02-21,12:48:00,Tuesday,12,Afternoon,Not Popular
6960,Bread,2017-02-21 12:48:00,Afternoon,Weekday,2017-02-21,12:48:00,Tuesday,12,Afternoon,Not Popular
6960,Coffee,2017-02-21 12:48:00,Afternoon,Weekday,2017-02-21,12:48:00,Tuesday,12,Afternoon,Popular
6961,Tea,2017-02-21 13:00:00,Afternoon,Weekday,2017-02-21,13:00:00,Tuesday,13,Afternoon,Not Popular
6961,Scone,2017-02-21 13:00:00,Afternoon,Weekday,2017-02-21,13:00:00,Tuesday,13,Afternoon,Not Popular
6962,Coffee,2017-02-21 13:11:00,Afternoon,Weekday,2017-02-21,13:11:00,Tuesday,13,Afternoon,Popular
6963,Sandwich,2017-02-21 13:17:00,Afternoon,Weekday,2017-02-21,13:17:00,Tuesday,13,Afternoon,Not Popular
6963,Tea,2017-02-21 13:17:00,Afternoon,Weekday,2017-02-21,13:17:00,Tuesday,13,Afternoon,Not Popular
6964,Bread,2017-02-21 13:18:00,Afternoon,Weekday,2017-02-21,13:18:00,Tuesday,13,Afternoon,Not Popular
6965,Coffee,2017-02-21 14:04:00,Afternoon,Weekday,2017-02-21,14:04:00,Tuesday,14,Afternoon,Popular
6965,Tea,2017-02-21 14:04:00,Afternoon,Weekday,2017-02-21,14:04:00,Tuesday,14,Afternoon,Not Popular
6965,Medialuna,2017-02-21 14:04:00,Afternoon,Weekday,2017-02-21,14:04:00,Tuesday,14,Afternoon,Not Popular
6966,Tea,2017-02-21 14:23:00,Afternoon,Weekday,2017-02-21,14:23:00,Tuesday,14,Afternoon,Not Popular
6966,Coffee,2017-02-21 14:23:00,Afternoon,Weekday,2017-02-21,14:23:00,Tuesday,14,Afternoon,Popular
6966,Sandwich,2017-02-21 14:23:00,Afternoon,Weekday,2017-02-21,14:23:00,Tuesday,14,Afternoon,Not Popular
6967,Bread,2017-02-21 14:29:00,Afternoon,Weekday,2017-02-21,14:29:00,Tuesday,14,Afternoon,Not Popular
6968,Coffee,2017-02-21 14:46:00,Afternoon,Weekday,2017-02-21,14:46:00,Tuesday,14,Afternoon,Popular
6968,Pastry,2017-02-21 14:46:00,Afternoon,Weekday,2017-02-21,14:46:00,Tuesday,14,Afternoon,Not Popular
6969,Cake,2017-02-21 14:57:00,Afternoon,Weekday,2017-02-21,14:57:00,Tuesday,14,Afternoon,Not Popular
6970,Coffee,2017-02-21 14:59:00,Afternoon,Weekday,2017-02-21,14:59:00,Tuesday,14,Afternoon,Popular
6970,Salad,2017-02-21 14:59:00,Afternoon,Weekday,2017-02-21,14:59:00,Tuesday,14,Afternoon,Not Popular
6971,Bread,2017-02-21 15:06:00,Afternoon,Weekday,2017-02-21,15:06:00,Tuesday,15,Afternoon,Not Popular
6972,Bread,2017-02-21 15:08:00,Afternoon,Weekday,2017-02-21,15:08:00,Tuesday,15,Afternoon,Not Popular
6973,Jam,2017-02-21 15:09:00,Afternoon,Weekday,2017-02-21,15:09:00,Tuesday,15,Afternoon,Not Popular
6974,Coffee,2017-02-21 15:12:00,Afternoon,Weekday,2017-02-21,15:12:00,Tuesday,15,Afternoon,Popular
6974,Cake,2017-02-21 15:12:00,Afternoon,Weekday,2017-02-21,15:12:00,Tuesday,15,Afternoon,Not Popular
6974,Toast,2017-02-21 15:12:00,Afternoon,Weekday,2017-02-21,15:12:00,Tuesday,15,Afternoon,Not Popular
6975,Coffee,2017-02-21 15:13:00,Afternoon,Weekday,2017-02-21,15:13:00,Tuesday,15,Afternoon,Popular
6975,Toast,2017-02-21 15:13:00,Afternoon,Weekday,2017-02-21,15:13:00,Tuesday,15,Afternoon,Not Popular
6976,Cake,2017-02-21 15:27:00,Afternoon,Weekday,2017-02-21,15:27:00,Tuesday,15,Afternoon,Not Popular
6976,Tea,2017-02-21 15:27:00,Afternoon,Weekday,2017-02-21,15:27:00,Tuesday,15,Afternoon,Not Popular
6977,Truffles,2017-02-21 15:36:00,Afternoon,Weekday,2017-02-21,15:36:00,Tuesday,15,Afternoon,Not Popular
6977,Alfajores,2017-02-21 15:36:00,Afternoon,Weekday,2017-02-21,15:36:00,Tuesday,15,Afternoon,Not Popular
6977,Soup,2017-02-21 15:36:00,Afternoon,Weekday,2017-02-21,15:36:00,Tuesday,15,Afternoon,Not Popular
6978,Cake,2017-02-21 15:48:00,Afternoon,Weekday,2017-02-21,15:48:00,Tuesday,15,Afternoon,Not Popular
6978,Alfajores,2017-02-21 15:48:00,Afternoon,Weekday,2017-02-21,15:48:00,Tuesday,15,Afternoon,Not Popular
6979,Coffee,2017-02-21 16:02:00,Afternoon,Weekday,2017-02-21,16:02:00,Tuesday,16,Afternoon,Popular
6979,Cookies,2017-02-21 16:02:00,Afternoon,Weekday,2017-02-21,16:02:00,Tuesday,16,Afternoon,Not Popular
6979,Mineral water,2017-02-21 16:02:00,Afternoon,Weekday,2017-02-21,16:02:00,Tuesday,16,Afternoon,Not Popular
6979,Tea,2017-02-21 16:02:00,Afternoon,Weekday,2017-02-21,16:02:00,Tuesday,16,Afternoon,Not Popular
6979,Alfajores,2017-02-21 16:02:00,Afternoon,Weekday,2017-02-21,16:02:00,Tuesday,16,Afternoon,Not Popular
6980,Coffee,2017-02-21 16:07:00,Afternoon,Weekday,2017-02-21,16:07:00,Tuesday,16,Afternoon,Popular
6980,Toast,2017-02-21 16:07:00,Afternoon,Weekday,2017-02-21,16:07:00,Tuesday,16,Afternoon,Not Popular
6980,Cookies,2017-02-21 16:07:00,Afternoon,Weekday,2017-02-21,16:07:00,Tuesday,16,Afternoon,Not Popular
6981,Coffee,2017-02-21 16:24:00,Afternoon,Weekday,2017-02-21,16:24:00,Tuesday,16,Afternoon,Popular
6981,Tea,2017-02-21 16:24:00,Afternoon,Weekday,2017-02-21,16:24:00,Tuesday,16,Afternoon,Not Popular
6981,Scone,2017-02-21 16:24:00,Afternoon,Weekday,2017-02-21,16:24:00,Tuesday,16,Afternoon,Not Popular
6982,Cookies,2017-02-21 16:41:00,Afternoon,Weekday,2017-02-21,16:41:00,Tuesday,16,Afternoon,Not Popular
6983,Farm House,2017-02-21 16:53:00,Afternoon,Weekday,2017-02-21,16:53:00,Tuesday,16,Afternoon,Not Popular
6984,Tea,2017-02-21 17:03:00,Evening,Weekday,2017-02-21,17:03:00,Tuesday,17,Evening,Not Popular
6984,Chicken Stew,2017-02-21 17:03:00,Evening,Weekday,2017-02-21,17:03:00,Tuesday,17,Evening,Not Popular
6985,Coffee,2017-02-21 17:04:00,Evening,Weekday,2017-02-21,17:04:00,Tuesday,17,Evening,Popular
6985,Cookies,2017-02-21 17:04:00,Evening,Weekday,2017-02-21,17:04:00,Tuesday,17,Evening,Not Popular
6986,Bread,2017-02-22 08:44:00,Morning,Weekday,2017-02-22,08:44:00,Wednesday,8,Morning,Not Popular
6987,Bread,2017-02-22 08:55:00,Morning,Weekday,2017-02-22,08:55:00,Wednesday,8,Morning,Not Popular
6988,Coffee,2017-02-22 09:10:00,Morning,Weekday,2017-02-22,09:10:00,Wednesday,9,Morning,Popular
6988,Pastry,2017-02-22 09:10:00,Morning,Weekday,2017-02-22,09:10:00,Wednesday,9,Morning,Not Popular
6988,Cake,2017-02-22 09:10:00,Morning,Weekday,2017-02-22,09:10:00,Wednesday,9,Morning,Not Popular
6989,Bread,2017-02-22 09:25:00,Morning,Weekday,2017-02-22,09:25:00,Wednesday,9,Morning,Not Popular
6990,Coffee,2017-02-22 09:31:00,Morning,Weekday,2017-02-22,09:31:00,Wednesday,9,Morning,Popular
6991,Alfajores,2017-02-22 09:46:00,Morning,Weekday,2017-02-22,09:46:00,Wednesday,9,Morning,Not Popular
6992,Alfajores,2017-02-22 10:05:00,Morning,Weekday,2017-02-22,10:05:00,Wednesday,10,Morning,Not Popular
6993,Coffee,2017-02-22 10:32:00,Morning,Weekday,2017-02-22,10:32:00,Wednesday,10,Morning,Popular
6993,Pastry,2017-02-22 10:32:00,Morning,Weekday,2017-02-22,10:32:00,Wednesday,10,Morning,Not Popular
6994,Cake,2017-02-22 10:39:00,Morning,Weekday,2017-02-22,10:39:00,Wednesday,10,Morning,Not Popular
6994,Coffee,2017-02-22 10:39:00,Morning,Weekday,2017-02-22,10:39:00,Wednesday,10,Morning,Popular
6995,Coffee,2017-02-22 10:39:00,Morning,Weekday,2017-02-22,10:39:00,Wednesday,10,Morning,Popular
6996,Bread,2017-02-22 11:30:00,Morning,Weekday,2017-02-22,11:30:00,Wednesday,11,Morning,Not Popular
6996,Medialuna,2017-02-22 11:30:00,Morning,Weekday,2017-02-22,11:30:00,Wednesday,11,Morning,Not Popular
6997,Bread,2017-02-22 11:32:00,Morning,Weekday,2017-02-22,11:32:00,Wednesday,11,Morning,Not Popular
6997,Coffee,2017-02-22 11:32:00,Morning,Weekday,2017-02-22,11:32:00,Wednesday,11,Morning,Popular
6997,Hot chocolate,2017-02-22 11:32:00,Morning,Weekday,2017-02-22,11:32:00,Wednesday,11,Morning,Not Popular
6998,Coffee,2017-02-22 11:47:00,Morning,Weekday,2017-02-22,11:47:00,Wednesday,11,Morning,Popular
6998,Bread,2017-02-22 11:47:00,Morning,Weekday,2017-02-22,11:47:00,Wednesday,11,Morning,Not Popular
6998,Pastry,2017-02-22 11:47:00,Morning,Weekday,2017-02-22,11:47:00,Wednesday,11,Morning,Not Popular
6999,Toast,2017-02-22 11:50:00,Morning,Weekday,2017-02-22,11:50:00,Wednesday,11,Morning,Not Popular
7000,Coffee,2017-02-22 11:54:00,Morning,Weekday,2017-02-22,11:54:00,Wednesday,11,Morning,Popular
7001,Bread,2017-02-22 11:58:00,Morning,Weekday,2017-02-22,11:58:00,Wednesday,11,Morning,Not Popular
7001,Tea,2017-02-22 11:58:00,Morning,Weekday,2017-02-22,11:58:00,Wednesday,11,Morning,Not Popular
7001,Spanish Brunch,2017-02-22 11:58:00,Morning,Weekday,2017-02-22,11:58:00,Wednesday,11,Morning,Not Popular
7002,Coffee,2017-02-22 12:11:00,Afternoon,Weekday,2017-02-22,12:11:00,Wednesday,12,Afternoon,Popular
7002,Pastry,2017-02-22 12:11:00,Afternoon,Weekday,2017-02-22,12:11:00,Wednesday,12,Afternoon,Not Popular
7003,Coffee,2017-02-22 12:11:00,Afternoon,Weekday,2017-02-22,12:11:00,Wednesday,12,Afternoon,Popular
7004,Farm House,2017-02-22 12:12:00,Afternoon,Weekday,2017-02-22,12:12:00,Wednesday,12,Afternoon,Not Popular
7005,Tea,2017-02-22 12:22:00,Afternoon,Weekday,2017-02-22,12:22:00,Wednesday,12,Afternoon,Not Popular
7005,Toast,2017-02-22 12:22:00,Afternoon,Weekday,2017-02-22,12:22:00,Wednesday,12,Afternoon,Not Popular
7006,Bread,2017-02-22 12:24:00,Afternoon,Weekday,2017-02-22,12:24:00,Wednesday,12,Afternoon,Not Popular
7007,Scone,2017-02-22 12:55:00,Afternoon,Weekday,2017-02-22,12:55:00,Wednesday,12,Afternoon,Not Popular
7007,Bread,2017-02-22 12:55:00,Afternoon,Weekday,2017-02-22,12:55:00,Wednesday,12,Afternoon,Not Popular
7007,Baguette,2017-02-22 12:55:00,Afternoon,Weekday,2017-02-22,12:55:00,Wednesday,12,Afternoon,Not Popular
7008,Sandwich,2017-02-22 13:12:00,Afternoon,Weekday,2017-02-22,13:12:00,Wednesday,13,Afternoon,Not Popular
7008,Bread,2017-02-22 13:12:00,Afternoon,Weekday,2017-02-22,13:12:00,Wednesday,13,Afternoon,Not Popular
7008,Alfajores,2017-02-22 13:12:00,Afternoon,Weekday,2017-02-22,13:12:00,Wednesday,13,Afternoon,Not Popular
7008,Fudge,2017-02-22 13:12:00,Afternoon,Weekday,2017-02-22,13:12:00,Wednesday,13,Afternoon,Not Popular
7009,Coffee,2017-02-22 13:16:00,Afternoon,Weekday,2017-02-22,13:16:00,Wednesday,13,Afternoon,Popular
7009,Sandwich,2017-02-22 13:16:00,Afternoon,Weekday,2017-02-22,13:16:00,Wednesday,13,Afternoon,Not Popular
7010,Tea,2017-02-22 13:17:00,Afternoon,Weekday,2017-02-22,13:17:00,Wednesday,13,Afternoon,Not Popular
7011,Coffee,2017-02-22 13:20:00,Afternoon,Weekday,2017-02-22,13:20:00,Wednesday,13,Afternoon,Popular
7011,Pastry,2017-02-22 13:20:00,Afternoon,Weekday,2017-02-22,13:20:00,Wednesday,13,Afternoon,Not Popular
7011,Bread,2017-02-22 13:20:00,Afternoon,Weekday,2017-02-22,13:20:00,Wednesday,13,Afternoon,Not Popular
7012,Truffles,2017-02-22 14:11:00,Afternoon,Weekday,2017-02-22,14:11:00,Wednesday,14,Afternoon,Not Popular
